image_path,width,height,aspect_ratio,phash,ahash,brightness_mean,brightness_std,saturation_mean,saturation_std,green_pixel_ratio,vegetation_coverage_exg,exg_mean,exg_std,texture_laplacian_var,texture_sobel_mean,gray_entropy,hist_r_0,hist_r_1,hist_r_2,hist_r_3,hist_r_4,hist_r_5,hist_r_6,hist_r_7,hist_g_0,hist_g_1,hist_g_2,hist_g_3,hist_g_4,hist_g_5,hist_g_6,hist_g_7,hist_b_0,hist_b_1,hist_b_2,hist_b_3,hist_b_4,hist_b_5,hist_b_6,hist_b_7,hist_gray_0,hist_gray_1,hist_gray_2,hist_gray_3,hist_gray_4,hist_gray_5,hist_gray_6,hist_gray_7,hist_exg_0,hist_exg_1,hist_exg_2,hist_exg_3,hist_exg_4,hist_exg_5,hist_exg_6,hist_exg_7
ID1011485656.jpg,2000,1000,2.0,838d60c45fc35bab,7f3f2f2f3f0f6705,0.43918290734291077,0.20823591947555542,0.36237427592277527,0.18382412195205688,0.5748291015625,0.7421332465277778,0.17339704930782318,0.13216377794742584,0.17632760107517242,0.883564829826355,3.9601841855765665,0.5354817708333334,1.3607855902777777,1.6358506944444444,1.576171875,1.3157552083333333,0.8914930555555556,0.4869791666666667,0.1974826388888889,0.3014322916666667,1.1089952256944444,1.5197482638888888,1.5986328125,1.5141059027777777,1.1453450520833333,0.6104600694444444,0.20128038194444445,1.3307834201388888,2.0301649305555554,1.6950954861111112,1.2673068576388888,0.8525390625,0.5030924479166666,0.2307400173611111,0.09027777777777778,0.3916015625,1.3021375868055556,1.6379665798611112,1.6223958333333333,1.4164496527777777,0.9678819444444444,0.4884982638888889,0.1730685763888889,0.0,0.0,0.0,0.3096788194444444,2.5237630208333335,1.1347927517361112,0.03176540798611111,0.0
ID1012260530.jpg,2000,1000,2.0,c31c371e19517373,1c3968597d7d606c,0.42437341809272766,0.24743354320526123,0.23418627679347992,0.12020765244960785,0.2815077039930556,0.2985026041666667,0.06420452147722244,0.12804284691810608,0.14346584677696228,0.8174620866775513,4.0032965096341915,0.7859700520833334,1.8185221354166667,1.0397677951388888,0.9679361979166666,1.1347113715277777,1.3180338541666667,0.8337673611111112,0.1012912326388889,1.0277235243055556,1.5500217013888888,1.0354275173611112,1.1913519965277777,1.2101236979166667,0.8894856770833334,0.5724283854166666,0.5234375,1.2975260416666667,1.8108181423611112,1.2625325520833333,1.2312282986111112,1.1327582465277777,0.7230902777777778,0.4867621527777778,0.05528428819444445,0.9875217013888888,1.6030815972222223,1.1260850694444444,1.1116536458333333,1.1954752604166667,0.9957682291666666,0.6944444444444444,0.2859700520833333,0.0,0.0,0.0,2.035183376736111,1.4355197482638888,0.5106879340277778,0.018283420138888888,0.0003255208333333333
ID1025234388.jpg,2000,1000,2.0,c78de71664b47883,baba7bd3000424e0,0.4176407754421234,0.18157456815242767,0.1746758371591568,0.16042478382587433,0.2255520290798611,0.24100748697916666,0.05781412124633789,0.12303149700164795,0.137739896774292,0.7276294827461243,3.8310205856912454,0.5900607638888888,1.0168728298611112,1.5362413194444444,2.0931532118055554,1.7303059895833333,0.7730034722222222,0.1919487847222222,0.06841362847222222,0.5081380208333334,1.0237087673611112,1.556640625,2.023220486111111,1.7297634548611112,0.8874782986111112,0.24452039930555555,0.026529947916666668,0.8155381944444444,1.2703450520833333,1.8504774305555556,2.1088324652777777,1.2881944444444444,0.5018446180555556,0.1542426215277778,0.010525173611111112,0.5509440104166666,1.0531684027777777,1.5759548611111112,2.0674913194444446,1.7425130208333333,0.7772894965277778,0.1903754340277778,0.04226345486111111,0.0,0.0,0.0,1.6308051215277777,1.9098849826388888,0.4475368923611111,0.011773003472222222,0.0
ID1028611175.jpg,2000,1000,2.0,b4000f4b7a7a6a7d,003747c7c2c1c783,0.449215829372406,0.21375446021556854,0.5009087920188904,0.2302594780921936,0.6963229709201388,0.8778754340277778,0.2674750089645386,0.1500445455312729,0.18631082773208618,0.9205952882766724,3.9553104807474937,0.4026150173611111,1.5888671875,1.7571614583333333,1.4407009548611112,1.1568467881944444,0.8212348090277778,0.4992947048611111,0.3332790798611111,0.1242404513888889,0.9195421006944444,1.7044813368055556,1.6076931423611112,1.4291449652777777,1.1496853298611112,0.6955837673611112,0.36962890625,2.27001953125,2.1089409722222223,1.3638237847222223,0.8923068576388888,0.5779622395833334,0.3830295138888889,0.23372395833333334,0.1701931423611111,0.2172309027777778,1.3596462673611112,1.8261176215277777,1.5563151041666667,1.3006727430555556,0.9097222222222222,0.5233832465277778,0.3069118923611111,0.0,0.0,2.712673611111111e-05,0.08870442708333333,1.7154134114583333,1.9447157118055556,0.2501356336805556,0.001003689236111111
ID1035947949.jpg,2000,1000,2.0,e3ee0778572c2274,f0f8f0e0e0e0e060,0.40927422046661377,0.13740241527557373,0.5243113040924072,0.15404339134693146,0.3791842990451389,0.9034356011284722,0.2098616659641266,0.1181625947356224,0.10210871696472168,0.6200473308563232,3.5830572445956905,0.050726996527777776,0.7208116319444444,2.2666558159722223,2.6102973090277777,1.5984700520833333,0.5821397569444444,0.14610460069444445,0.024793836805555556,0.062174479166666664,0.7229275173611112,1.9621310763888888,2.685275607638889,1.8618706597222223,0.5826280381944444,0.10948350694444445,0.013509114583333334,1.6148546006944444,3.4560546875,1.9195963541666667,0.6663411458333334,0.2250434027777778,0.08946397569444445,0.024685329861111112,0.003960503472222222,0.0774197048611111,0.8934461805555556,2.366427951388889,2.710232204861111,1.4415147569444444,0.4074978298611111,0.09033203125,0.013129340277777778,0.0,0.0,0.0,0.030029296875,2.5111219618055554,1.4329427083333333,0.025906032986111112,0.0
ID1036339023.jpg,2000,1000,2.0,a72085c5a0ffd53a,2f07070f0f2f0f1f,0.5027875900268555,0.20434020459651947,0.6077325344085693,0.21739302575588226,0.9903632269965278,0.9844156901041666,0.476727694272995,0.10874185711145401,0.16798366606235504,0.8971993923187256,3.930918469488603,0.6348198784722222,1.3388129340277777,1.4021267361111112,1.4527994791666667,1.5009765625,1.1942274305555556,0.4219292534722222,0.05430772569444445,0.023166232638888888,0.40234375,1.0845811631944444,1.3345269097222223,1.4571940104166667,1.6342230902777777,1.5137803819444444,0.5501844618055556,2.4273003472222223,1.6060112847222223,1.4642469618055556,1.3133680555555556,0.8386501736111112,0.2896592881944444,0.05490451388888889,0.005859375,0.1283637152777778,0.9458550347222222,1.38623046875,1.4294704861111112,1.54541015625,1.5305989583333333,0.8984375,0.13563368055555555,0.0,0.0,0.0,0.0,0.10541449652777778,2.1634114583333335,1.7139214409722223,0.017252604166666668
ID1049634115.jpg,2000,1000,2.0,dd71325a23636a6a,c0d8f8f8f8f8f0f0,0.4948929250240326,0.1523401439189911,0.5821869373321533,0.1449962556362152,0.9766031901041666,0.9944525824652778,0.46742820739746094,0.09830565750598907,0.14344316720962524,0.7264938950538635,3.6861226324509024,0.19422743055555555,0.9488932291666666,1.8708224826388888,2.3201497395833335,1.8330620659722223,0.7107204861111112,0.1062282986111111,0.015896267361111112,0.007107204861111111,0.1799587673611111,0.7408854166666666,1.5438910590277777,2.2474500868055554,2.216796875,0.9730902777777778,0.0908203125,1.3964301215277777,2.62841796875,2.3691948784722223,1.21875,0.3221571180555556,0.052083333333333336,0.010308159722222222,0.002658420138888889,0.038140190972222224,0.46240234375,1.3274739583333333,2.1347113715277777,2.3535698784722223,1.3866102430555556,0.2790256076388889,0.01806640625,0.0,0.0,0.0,5.425347222222222e-05,0.13707139756944445,2.206027560763889,1.6566026475694444,0.000244140625
ID1051144034.jpg,2000,1000,2.0,f8b4a17181e8fe07,e3c0d0f868c0e8f8,0.38892799615859985,0.20948928594589233,0.6071299910545349,0.21304886043071747,0.9738498263888888,0.8570285373263888,0.3843492865562439,0.1391555517911911,0.09474136680364609,0.776270866394043,3.849347036344177,2.0933702256944446,1.27587890625,1.2893880208333333,1.4507921006944444,1.3675130208333333,0.4213324652777778,0.09185112847222222,0.009874131944444444,0.4310980902777778,1.5323350694444444,1.1868489583333333,1.1246202256944444,1.3135850694444444,1.6686197916666667,0.6931423611111112,0.049750434027777776,3.0758463541666665,1.4785698784722223,1.8637152777777777,1.1895073784722223,0.25244140625,0.12103949652777778,0.0166015625,0.0022786458333333335,1.0356987847222223,1.6322699652777777,1.1643880208333333,1.2706163194444444,1.6022677951388888,1.1240776909722223,0.15907118055555555,0.011610243055555556,0.0,0.0,0.0,0.009060329861111112,0.7088487413194444,2.3731282552083335,0.904052734375,0.004909939236111111
ID1052620238.jpg,2000,1000,2.0,a1dfc09e43f07d84,6f3f032f37034763,0.514548122882843,0.18403729796409607,0.1969548761844635,0.10810161381959915,0.5300021701388888,0.6595798068576388,0.10741741210222244,0.1281849443912506,0.10566005110740662,0.7757584452629089,3.8311573344077496,0.11735026041666667,0.74560546875,1.3711480034722223,1.7547743055555556,2.0213758680555554,1.4962022569444444,0.4314778645833333,0.062065972222222224,0.1708984375,0.6366644965277778,0.9969075520833334,1.3190646701388888,1.7431640625,2.1644965277777777,0.9255099826388888,0.043294270833333336,0.19764539930555555,0.9245334201388888,1.4286566840277777,1.6948784722222223,1.8419053819444444,1.4439561631944444,0.4380425347222222,0.030381944444444444,0.1415473090277778,0.6759440104166666,1.1348198784722223,1.5150282118055556,1.9156901041666667,1.9696180555555556,0.6051974826388888,0.042154947916666664,0.0,0.0,5.425347222222222e-05,0.89697265625,2.5364854600694446,0.5659993489583334,0.00048828125,0.0
ID105271783.jpg,2000,1000,2.0,be4991ccc79b92a2,9cc00990919f8fcf,0.48161581158638,0.1831941306591034,0.4288657009601593,0.18113693594932556,0.9742838541666666,0.9683566623263888,0.35949236154556274,0.11262833327054977,0.12229599058628082,0.7745844125747681,3.849760339161401,0.5685221354166666,1.30126953125,1.8384331597222223,1.8540581597222223,1.5082465277777777,0.7707248263888888,0.1408962673611111,0.017849392361111112,0.057074652777777776,0.4762912326388889,1.0482855902777777,1.4814995659722223,1.81396484375,1.8645290798611112,1.1344943576388888,0.12386067708333333,1.0508355034722223,1.7389322916666667,1.8299696180555556,1.4612630208333333,1.1634114583333333,0.6644965277777778,0.0846896701388889,0.006401909722222222,0.1742621527777778,0.8186848958333334,1.39990234375,1.7791341145833333,1.8304036458333333,1.4782443576388888,0.4870334201388889,0.03233506944444445,0.0,0.0,0.0,0.00390625,0.6104329427083334,2.9715169270833335,0.4132758246527778,0.0008680555555555555
